"","X.1","longitude","latitude","formatted","X","origintime","magnitude","depth","magnitudetype","Region"
"1731",1731,174.2447662,-41.69145966,"Marlborough, New Zealand",33883,"2016-11-19T08:51:30.752Z",3.527184631,9.118829727,"M","Upper South"
"1732",1732,174.2453766,-41.64389038,"Marlborough, New Zealand",51666,"2018-05-30T09:48:23.433Z",3.852904554,8.086803436,"M","Upper South"
"1733",1733,174.2454529,-41.6388855,"Marlborough, New Zealand",60813,"2017-12-17T10:55:11.183Z",3.802262517,11.00687313,"M","Upper South"
"1734",1734,174.2460785,-41.67923737,"Marlborough, New Zealand",36539,"2016-11-15T01:54:32.535Z",3.557732797,7.274629116,"M","Upper South"
"1735",1735,174.2460785,-41.69567108,"Marlborough, New Zealand",36368,"2016-11-15T07:12:26.681Z",4.731787607,9.750073433,"M","Upper South"
"1736",1736,174.2465363,-41.71450806,"Marlborough, New Zealand",37656,"2016-11-13T16:36:18.847Z",4.334908179,11.01970196,"M","Upper South"
"1737",1737,174.2467499,-41.68494034,"Marlborough, New Zealand",37665,"2016-11-13T16:21:58.918Z",4.162799662,5.081691742,"M","Upper South"
"1738",1738,174.2468262,-41.75279617,"Lighthouse Road (no public access), Lake Grassmere, New Zealand",30626,"2016-11-27T09:05:33.288Z",3.925542982,7.497797012,"M","Upper South"
"1739",1739,174.2469177,-41.74086761,"Marlborough, New Zealand",30571,"2016-11-27T12:49:53.718Z",3.670881635,8.489433289,"M","Upper South"
"1740",1740,174.2470703,-41.67783737,"Marlborough, New Zealand",36544,"2016-11-15T01:45:17.528Z",3.980757388,10.87620354,"M","Upper South"
"1741",1741,174.2471771,-39.79679489,"Taranaki, New Zealand",116741,"2020-03-15T22:57:05.457Z",4.218680767,144.3436584,"M","Taranaki"
"1742",1742,174.2478333,-41.74739838,"Marlborough, New Zealand",36834,"2016-11-14T16:20:36.325Z",3.690855166,7.855527878,"M","Upper South"
"1743",1743,174.2480927,-41.75497818,"Lighthouse Road (no public access), Lake Grassmere, New Zealand",37271,"2016-11-14T02:55:25.811Z",3.517545386,8.580544472,"M","Upper South"
"1744",1744,174.24823,-41.69944,"Marlborough, New Zealand",37306,"2016-11-14T01:58:38.161Z",3.530665113,8.021347046,"M","Upper South"
"1745",1745,174.2483521,-41.88079453,"Marlborough, New Zealand",37209,"2016-11-14T04:54:08.214Z",3.514001182,5,"M","Upper South"
"1746",1746,174.2510986,-41.76071548,"Lighthouse Road (no public access), Lake Grassmere, New Zealand",32554,"2016-11-22T04:37:22.307Z",4.025190183,9.814066887,"M","Upper South"
"1747",1747,174.2514038,-41.69721222,"Marlborough, New Zealand",37286,"2016-11-14T02:30:14.963Z",3.566807188,10.16580296,"M","Upper South"
"1748",1748,174.2514191,-41.72277832,"Marlborough, New Zealand",36422,"2016-11-15T05:18:40.111Z",3.655514019,10.17958546,"M","Upper South"
"1749",1749,174.2514343,-41.68189621,"Marlborough, New Zealand",37839,"2016-11-13T12:04:26.677Z",4.898313193,5.517437458,"M","Upper South"
"1750",1750,174.2528839,-41.71829987,"Marlborough, New Zealand",31989,"2016-11-23T10:04:12.747Z",4.417616563,11.84852695,"M","Upper South"
"1751",1751,174.254364,-41.73691177,"Mount Tako, Lake Grassmere, Marlborough District, New Zealand",30632,"2016-11-27T08:42:16.339Z",4.890867208,9.228540421,"M","Upper South"
"1752",1752,174.2544098,-41.68106461,"Marlborough, New Zealand",37099,"2016-11-14T08:16:07.131Z",3.930637517,12.20537949,"M","Upper South"
"1753",1753,174.2544098,-41.76163101,"Lighthouse Road (no public access), Lake Grassmere, New Zealand",37707,"2016-11-13T15:00:28.951Z",4.205302832,15.00640297,"M","Upper South"
"1754",1754,174.254425,-41.66160583,"Marlborough, New Zealand",116137,"2020-03-28T12:18:10.362Z",4.786903019,11.54535198,"M","Upper South"
"1755",1755,174.2548218,-41.89204025,"Marlborough, New Zealand",10045,"2016-02-22T03:09:56.022Z",4.968265244,7.667494297,"M","Upper South"
"1756",1756,174.254837,-41.62587357,"Marlborough, New Zealand",89412,"2019-07-18T12:20:33.839Z",3.552144399,9.197301865,"M","Upper South"
"1757",1757,174.2554016,-41.74297333,"Marlborough, New Zealand",30421,"2016-11-28T02:48:08.041Z",3.914514821,8.344813347,"M","Upper South"
"1758",1758,174.2556305,-41.70740891,"Marlborough, New Zealand",37370,"2016-11-14T00:08:05.932Z",3.82606528,7.500393391,"M","Upper South"
"1759",1759,174.2559357,-41.64058685,"Marlborough, New Zealand",66753,"2017-09-08T07:14:17.245Z",3.547782376,8.491555214,"M","Upper South"
"1760",1760,174.2565918,-41.7099762,"Marlborough, New Zealand",37605,"2016-11-13T17:57:50.981Z",3.662967502,5.242735386,"M","Upper South"
"1761",1761,174.2567444,-41.69927216,"Marlborough, New Zealand",36326,"2016-11-15T08:42:13.986Z",4.616904549,7.120433331,"M","Upper South"
"1762",1762,174.2576752,-41.79162598,"Marlborough, New Zealand",24183,"2016-12-30T21:51:29.058Z",3.762417338,11.88951015,"M","Upper South"
"1763",1763,174.2584534,-41.62828827,"Marlborough, New Zealand",109226,"2020-07-21T10:40:02.520Z",3.864528836,8.702051163,"M","Upper South"
"1764",1764,174.2585754,-41.79508209,"Marlborough, New Zealand",37860,"2016-11-13T11:41:48.748Z",5.582634237,5.780201912,"M","Upper South"
"1765",1765,174.2591248,-41.67596817,"Marlborough, New Zealand",36545,"2016-11-15T01:43:52.932Z",5.173879193,6.481728554,"M","Upper South"
"1766",1766,174.259201,-41.8055687,"Marlborough, New Zealand",37661,"2016-11-13T16:29:25.462Z",3.66177871,7.477946281,"M","Upper South"
"1767",1767,174.2593384,-41.34737778,"Marlborough, New Zealand",86764,"2019-09-04T14:58:35.535Z",3.584038978,21.95176315,"M","Upper South"
"1768",1768,174.2598419,-41.71047974,"Marlborough, New Zealand",37678,"2016-11-13T15:54:21.465Z",3.880807704,8.396892548,"M","Upper South"
"1769",1769,174.2602844,-41.74712372,"Lighthouse Road (no public access), New Zealand",37423,"2016-11-13T22:50:00.757Z",3.532623781,7.483266354,"M","Upper South"
"1770",1770,174.2612152,-41.71879959,"Marlborough, New Zealand",37792,"2016-11-13T13:04:39.524Z",4.083870934,6.943534374,"M","Upper South"
"1771",1771,174.2612915,-41.7156868,"Marlborough, New Zealand",80367,"2017-03-21T10:58:19.637Z",4.351518008,12.02960491,"M","Upper South"
"1772",1772,174.2613983,-41.62474823,"Marlborough, New Zealand",90298,"2019-07-04T06:23:28.714Z",3.606656241,5,"M","Upper South"
"1773",1773,174.2614746,-41.74957275,"Lighthouse Road (no public access), New Zealand",37267,"2016-11-14T03:02:23.384Z",3.595144701,10.51753807,"M","Upper South"
"1774",1774,174.2617798,-41.7232132,"Marlborough, New Zealand",37621,"2016-11-13T17:35:52.155Z",3.612118167,5.758077621,"M","Upper South"
"1775",1775,174.262085,-41.71461105,"Marlborough, New Zealand",37783,"2016-11-13T13:17:15.970Z",3.879529541,5.808275223,"M","Upper South"
"1776",1776,174.2624207,-41.69561768,"Marlborough, New Zealand",37001,"2016-11-14T11:16:42.803Z",5.024858926,7.950045109,"M","Upper South"
"1777",1777,174.2624969,-41.70980072,"Marlborough, New Zealand",37808,"2016-11-13T12:38:38.171Z",5.286243834,4.872344971,"M","Upper South"
"1778",1778,174.2629547,-41.63178635,"Marlborough, New Zealand",34712,"2016-11-17T22:15:00.093Z",3.584272433,11.61765957,"M","Upper South"
"1779",1779,174.2632751,-41.76691055,"Marlborough, New Zealand",37146,"2016-11-14T06:43:00.476Z",5.582599545,13.15195179,"M","Upper South"
"1780",1780,174.2635956,-39.48463821,"161 Skeet Road, Te Roti 4614, New Zealand",126240,"2021-08-19T15:31:57.184Z",3.536067456,199.4819641,"M","Taranaki"
"1781",1781,174.2635956,-39.48463821,"161 Skeet Road, Te Roti 4614, New Zealand",147279,"2021-08-19T15:31:57.184Z",3.536067456,199.4819641,"M","Taranaki"
"1782",1782,174.264267,-41.7184639,"Marlborough, New Zealand",37718,"2016-11-13T14:40:42.607Z",4.038595629,4.837872505,"M","Upper South"
"1783",1783,174.2645569,-41.68114471,"Marlborough, New Zealand",37273,"2016-11-14T02:50:49.509Z",4.104350215,5.851190567,"M","Upper South"
"1784",1784,174.2646027,-41.69590378,"Marlborough, New Zealand",34498,"2016-11-18T08:00:36.595Z",3.9959212,8.115311623,"M","Upper South"
"1785",1785,174.2654572,-39.53659058,"4 Gore Street, Hawera, Normanby 4614, New Zealand",126037,"2021-08-23T09:41:25.867Z",3.697934983,193.7869263,"M","Taranaki"
"1786",1786,174.2654572,-39.53659058,"4 Gore Street, Hawera, Normanby 4614, New Zealand",147076,"2021-08-23T09:41:25.867Z",3.697934983,193.7869263,"M","Taranaki"
"1787",1787,174.2656555,-41.82818604,"Marlborough, New Zealand",37251,"2016-11-14T03:31:48.448Z",3.64854738,5,"M","Upper South"
"1788",1788,174.2657013,-41.7140274,"Marlborough, New Zealand",82914,"2017-02-23T14:36:21.053Z",4.292906125,13.17467213,"M","Upper South"
"1789",1789,174.2664642,-41.69108963,"Marlborough, New Zealand",26616,"2016-12-15T03:24:01.465Z",3.504884524,8.048398972,"M","Upper South"
"1790",1790,174.266983,-41.74630737,"Cape Campbell Airstrip, Lake Grassmere, Marlborough District, New Zealand",37061,"2016-11-14T09:24:41.556Z",3.62672974,7.188922405,"M","Upper South"
"1791",1791,174.2670288,-41.73194885,"Cape Campbell, Lake Grassmere, Marlborough District, New Zealand",36880,"2016-11-14T14:48:33.914Z",3.645201029,12.25288105,"M","Upper South"
"1792",1792,174.2672882,-41.74092102,"Marlborough, New Zealand",73538,"2017-05-29T06:18:59.531Z",3.56942383,8.739451408,"M","Upper South"
"1793",1793,174.267807,-41.75963211,"Marlborough, New Zealand",37679,"2016-11-13T15:52:53.134Z",4.073324656,16.43365479,"M","Upper South"
"1794",1794,174.2684326,-41.70716476,"Marlborough, New Zealand",32100,"2016-11-23T03:41:22.386Z",3.564884219,11.95991707,"M","Upper South"
"1795",1795,174.2686157,-41.7009201,"Marlborough, New Zealand",37601,"2016-11-13T18:04:24.529Z",4.254629144,9.380558968,"M","Upper South"
"1796",1796,174.268631,-41.71095276,"Marlborough, New Zealand",32140,"2016-11-23T01:00:14.765Z",4.69603937,11.73171902,"M","Upper South"
"1797",1797,174.2688599,-41.77544022,"Marlborough, New Zealand",37413,"2016-11-13T23:09:44.751Z",3.813461484,11.42460346,"M","Upper South"
"1798",1798,174.2693024,-41.70938492,"Marlborough, New Zealand",37002,"2016-11-14T11:14:20.932Z",4.839725387,6.381960869,"M","Upper South"
"1799",1799,174.2695007,-41.70161057,"Marlborough, New Zealand",37582,"2016-11-13T18:29:34.274Z",3.786272529,10.2337141,"M","Upper South"
"1800",1800,174.2697906,-41.70524216,"Marlborough, New Zealand",37483,"2016-11-13T21:10:20.452Z",3.72326358,7.076307774,"M","Upper South"
"1801",1801,174.2700806,-41.72446823,"Lighthouse Road, Lake Grassmere, New Zealand",37014,"2016-11-14T10:51:40.439Z",3.609294086,13.40503597,"M","Upper South"
"1802",1802,174.2701219,-41.63691268,"Marlborough, New Zealand",25127,"2016-12-24T18:37:22.245Z",4.676788094,15.078125,"M","Upper South"
"1803",1803,174.2710266,-41.72980881,"Cape Campbell, Lake Grassmere, Marlborough District, New Zealand",52985,"2018-05-02T17:11:49.907Z",4.419576804,11.09058571,"M","Upper South"
"1804",1804,174.2714081,-41.70510101,"Marlborough, New Zealand",36939,"2016-11-14T13:11:54.402Z",3.559350566,10.85140419,"M","Upper South"
"1805",1805,174.2716064,-41.64831161,"Marlborough, New Zealand",118488,"2020-02-13T15:57:17.067Z",4.280005043,10.64996719,"M","Upper South"
"1806",1806,174.2718201,-41.65923309,"Marlborough, New Zealand",36737,"2016-11-14T19:37:11.260Z",3.540518754,10.30141354,"M","Upper South"
"1807",1807,174.2718658,-41.71476364,"Marlborough, New Zealand",37713,"2016-11-13T14:50:50.221Z",4.450686031,9.82393837,"M","Upper South"
"1808",1808,174.2718811,-41.13090515,"Marlborough, New Zealand",151121,"2021-06-04T19:22:17.456Z",3.554434059,35.01055145,"MLv","Upper South"
"1809",1809,174.2718811,-41.13090515,"Marlborough, New Zealand",130082,"2021-06-04T19:22:17.456Z",3.554434059,35.01055145,"MLv","Upper South"
"1810",1810,174.272049,-41.73055267,"Cape Campbell, Lake Grassmere, Marlborough District, New Zealand",30585,"2016-11-27T11:52:34.842Z",3.505513668,7.614441395,"M","Upper South"
"1811",1811,174.2722168,-41.693367,"Marlborough, New Zealand",37527,"2016-11-13T19:55:54.438Z",3.949660424,7.034410477,"M","Upper South"
"1812",1812,174.2723694,-41.69071198,"Marlborough, New Zealand",37461,"2016-11-13T21:45:32.909Z",4.444253926,11.23584747,"M","Upper South"
"1813",1813,174.2727814,-41.73160172,"Cape Campbell, Lake Grassmere, Marlborough District, New Zealand",32079,"2016-11-23T04:49:13.852Z",3.735800613,10.77685452,"M","Upper South"
"1814",1814,174.2734433,-41.67704838,"Marlborough, New Zealand",22798,"2017-01-11T00:19:21.720Z",5.070984862,12.265625,"M","Upper South"
"1815",1815,174.2744751,-41.70404816,"Marlborough, New Zealand",37169,"2016-11-14T06:00:44.713Z",3.591356243,5.885959148,"M","Upper South"
"1816",1816,174.2746582,-41.78571701,"Marlborough, New Zealand",37602,"2016-11-13T18:02:47.399Z",4.746410265,14.19534302,"M","Upper South"
"1817",1817,174.2748108,-41.67965698,"Marlborough, New Zealand",37623,"2016-11-13T17:30:32.523Z",4.104338449,9.12157917,"M","Upper South"
"1818",1818,174.2753906,-41.7590065,"Marlborough, New Zealand",37852,"2016-11-13T11:50:13.635Z",4.574474222,3.327513456,"M","Upper South"
"1819",1819,174.2754059,-41.67682266,"Marlborough, New Zealand",37557,"2016-11-13T19:05:23.516Z",4.077429852,11.94989777,"M","Upper South"
"1820",1820,174.2754517,-41.74618912,"Cape Campbell Airstrip, Lake Grassmere, Marlborough District, New Zealand",37791,"2016-11-13T13:04:59.029Z",4.410768692,4.65229702,"M","Upper South"
"1821",1821,174.2755585,-41.69551468,"Marlborough, New Zealand",37793,"2016-11-13T12:59:09.801Z",4.607072815,4.740044117,"M","Upper South"
"1822",1822,174.2756958,-41.67373276,"Marlborough, New Zealand",36994,"2016-11-14T11:30:36.335Z",4.374910561,8.713629723,"M","Upper South"
"1823",1823,174.276062,-41.73374176,"Cape Campbell, Lake Grassmere, Marlborough District, New Zealand",37823,"2016-11-13T12:22:13.021Z",5.102442812,5.199304581,"M","Upper South"
"1824",1824,174.2764282,-41.72347641,"Cape Campbell, Marlborough Region, New Zealand",37847,"2016-11-13T11:53:41.745Z",5.320425248,5,"M","Upper South"
"1825",1825,174.2765961,-41.68354797,"Marlborough, New Zealand",80897,"2017-03-15T09:07:56.202Z",3.822460975,13.39820671,"M","Upper South"
"1826",1826,174.2772217,-41.67219925,"Marlborough, New Zealand",65481,"2017-10-02T06:00:37.649Z",4.403528912,13.2056675,"M","Upper South"
"1827",1827,174.277832,-41.68397141,"Marlborough, New Zealand",36977,"2016-11-14T11:59:43.970Z",4.343028484,9.798614502,"M","Upper South"
"1828",1828,174.2785187,-41.70888138,"Marlborough, New Zealand",37503,"2016-11-13T20:35:30.859Z",3.978996009,10.13425827,"M","Upper South"
"1829",1829,174.2788391,-41.70110703,"Marlborough, New Zealand",37760,"2016-11-13T13:49:09.679Z",4.035213074,6.57918644,"M","Upper South"
"1830",1830,174.2791443,-41.69290924,"Marlborough, New Zealand",37593,"2016-11-13T18:15:24.866Z",3.891335727,11.09618282,"M","Upper South"
"1831",1831,174.2794495,-41.74726105,"Marlborough, New Zealand",37397,"2016-11-13T23:33:44.797Z",3.813028402,9.760034561,"M","Upper South"
"1832",1832,174.2800293,-41.68480682,"Marlborough, New Zealand",37321,"2016-11-14T01:40:54.759Z",3.809689237,8.4742136,"M","Upper South"
"1833",1833,174.2805939,-41.64081192,"Marlborough, New Zealand",29814,"2016-11-30T09:39:51.131Z",3.584408265,11.12051582,"M","Upper South"
"1834",1834,174.2807922,-41.71255493,"Marlborough, New Zealand",36107,"2016-11-15T15:15:56.876Z",4.400438287,9.681557655,"M","Upper South"
"1835",1835,174.2809601,-41.61634827,"Marlborough, New Zealand",77930,"2017-04-08T10:03:23.293Z",4.176905543,9.552916527,"M","Upper South"
"1836",1836,174.2810516,-41.72691345,"Cape Campbell / Te Karaka, Marlborough Region, New Zealand",33659,"2016-11-19T18:51:44.531Z",3.887716256,10.19460964,"M","Upper South"
"1837",1837,174.2815094,-41.68243027,"Marlborough, New Zealand",37205,"2016-11-14T05:01:32.739Z",3.720373852,10.82730484,"M","Upper South"
"1838",1838,174.2819214,-41.69546509,"Marlborough, New Zealand",81364,"2017-03-09T18:27:24.886Z",3.653543261,11.00654125,"M","Upper South"
"1839",1839,174.2823639,-41.71398926,"Marlborough, New Zealand",31039,"2016-11-25T21:37:22.028Z",3.574452299,10.85984135,"M","Upper South"
"1840",1840,174.2827454,-41.81378937,"Marlborough, New Zealand",71209,"2017-06-27T14:11:53.136Z",3.62228514,8.168047905,"M","Upper South"
"1841",1841,174.2828217,-41.73553848,"Marlborough, New Zealand",36808,"2016-11-14T17:20:09.904Z",3.924027104,6.276957512,"M","Upper South"
"1842",1842,174.2846985,-41.7165451,"Marlborough, New Zealand",36947,"2016-11-14T12:55:13.197Z",3.692096982,5.187354565,"M","Upper South"
"1843",1843,174.2851715,-41.66075516,"Marlborough, New Zealand",21527,"2017-01-25T00:08:09.092Z",3.562343623,9.872519493,"M","Upper South"
"1844",1844,174.2861481,-41.69112778,"Marlborough, New Zealand",37580,"2016-11-13T18:31:00.511Z",3.787286572,5,"M","Upper South"
"1845",1845,174.2866974,-41.7950058,"Marlborough, New Zealand",33915,"2016-11-19T07:32:09.405Z",4.109093775,12.68017197,"M","Upper South"
"1846",1846,174.2867584,-41.71172714,"Marlborough, New Zealand",37646,"2016-11-13T16:53:20.270Z",4.396608773,10.50102806,"M","Upper South"
"1847",1847,174.2867889,-41.64801025,"Marlborough, New Zealand",21686,"2017-01-23T06:16:39.128Z",4.572962983,9.922762871,"M","Upper South"
"1848",1848,174.2871246,-41.70785141,"Marlborough, New Zealand",37560,"2016-11-13T18:59:55.829Z",5.297200462,6.625385284,"M","Upper South"
"1849",1849,174.2872314,-41.73667526,"Marlborough, New Zealand",37128,"2016-11-14T07:21:04.889Z",5.752227217,11.48209858,"M","Upper South"
"1850",1850,174.2873383,-41.73106003,"Marlborough, New Zealand",37549,"2016-11-13T19:15:50.496Z",3.862756446,9.566789627,"M","Upper South"
"1851",1851,174.2873688,-41.73088074,"Marlborough, New Zealand",37617,"2016-11-13T17:39:00.355Z",4.553729202,12.25845337,"M","Upper South"
"1852",1852,174.2874146,-41.76612473,"Marlborough, New Zealand",36359,"2016-11-15T07:33:08.001Z",3.664376251,6.254006863,"M","Upper South"
"1853",1853,174.2875366,-41.69348907,"Marlborough, New Zealand",37512,"2016-11-13T20:21:27.477Z",4.282419669,9.876040459,"M","Upper South"
"1854",1854,174.2876282,-41.7405777,"Marlborough, New Zealand",30058,"2016-11-29T09:33:04.173Z",3.613869107,10.49645901,"M","Upper South"
"1855",1855,174.2879944,-41.6985817,"Marlborough, New Zealand",29395,"2016-12-01T19:44:36.465Z",4.257932226,12.12528992,"M","Upper South"
"1856",1856,174.2882843,-41.76849365,"Marlborough, New Zealand",37694,"2016-11-13T15:24:55.749Z",4.479687584,9.610704422,"M","Upper South"
"1857",1857,174.2887115,-41.69943619,"Marlborough, New Zealand",37538,"2016-11-13T19:38:09.266Z",4.847272452,10.7644949,"M","Upper South"
"1858",1858,174.2892914,-41.74903107,"Marlborough, New Zealand",25766,"2016-12-20T14:10:34.540Z",3.684622945,11.32099152,"M","Upper South"
"1859",1859,174.2903137,-41.75642014,"Marlborough, New Zealand",37759,"2016-11-13T13:50:01.248Z",5.044271231,5.193205833,"M","Upper South"
"1860",1860,174.2911377,-41.64638901,"Marlborough, New Zealand",23430,"2017-01-06T08:45:17.826Z",4.770164032,8.624846458,"M","Upper South"
"1861",1861,174.2918701,-41.67802429,"Marlborough, New Zealand",37484,"2016-11-13T21:08:45.270Z",3.572080192,10.11889839,"M","Upper South"
"1862",1862,174.2923279,-41.68384171,"Marlborough, New Zealand",27639,"2016-12-08T17:35:54.405Z",3.551512859,11.95054722,"M","Upper South"
"1863",1863,174.2927856,-41.73031616,"Marlborough, New Zealand",36165,"2016-11-15T13:11:59.032Z",3.836558596,9.804298401,"M","Upper South"
"1864",1864,174.2928772,-41.68076706,"Marlborough, New Zealand",65132,"2017-10-09T01:24:57.321Z",4.065460583,12.1621418,"M","Upper South"
"1865",1865,174.2931824,-41.73796463,"Marlborough, New Zealand",59705,"2018-01-04T11:11:11.151Z",3.64633066,9.661631584,"M","Upper South"
